text,intent
tingkat adopsi fitur berbeda antar paket kuartalan,SEGMEN_ANALISIS
apakah nasabah C-0200 berisiko cabut,ANALISIS_PELANGGAN
permisi,GREETING
apakah user C-0006 berisiko churn,ANALISIS_PELANGGAN
jumlah klien yang mau keluar,JUMLAH_RISIKO_TINGGI
halo bot,GREETING
gimana kabar,GREETING
bagaimana cara machine learning prediksi unsubscribe,MODEL_INFO
hitungan member plan premium yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
kolom apa yang dipakai model prediksi prediksi berhenti berlangganan,MODEL_INFO
apa kabar bot,GREETING
evolusi berhenti rate 60 hari terakhir,TREN_CHURN
compose pesan follow up untuk pelanggan pelanggan utama yang mau tidak perpanjang,DRAF_EMAIL
inisiatif supaya pengguna tidak cancel,STRATEGI_RETENSI
periksa days since login untuk akun C-0700,ANALISIS_PELANGGAN
selamat bot,GREETING
bagaimana prediksi memprediksi mundur,MODEL_INFO
customer akun strategis dengan tenure rendah siapa,VIP_RISK
lihat banyak tiket support untuk customer C-0350,ANALISIS_PELANGGAN
kolom apa yang dipakai teknologi untuk prediksi berlangganan,MODEL_INFO
kategori apa yang aman dari berhenti,SEGMEN_ANALISIS
berikan summary dashboard kuartal ini,METRIK_OVERVIEW
bagaimana cara kerja deep learning prediksi tidak perpanjang,MODEL_INFO
konsumen akun strategis dengan dunning count rendah siapa,VIP_RISK
uraikan total billed untuk klien C-0900,ANALISIS_PELANGGAN
siapa akun akun strategis yang berisiko mundur,VIP_RISK
bagaimana grafik tidak aktif lagi bulan lalu,TREN_CHURN
inisiatif untuk nasabah yang nilai kontrak-nya rendah,STRATEGI_RETENSI
customer akun strategis dengan hari sejak login rendah siapa,VIP_RISK
list member pelanggan utama yang probabilitas tidak perpanjang-nya tinggi,VIP_RISK
teknik teknologi untuk,MODEL_INFO
kolom skor risiko mana yang paling penting untuk prediksi tidak aktif lagi,FAKTOR_CHURN
jabarkan days since login untuk klien C-0150,ANALISIS_PELANGGAN
unsubscribe antar enterprise,SEGMEN_ANALISIS
teknik deep learning untuk berhenti,MODEL_INFO
kondisi member lalu gimana,METRIK_OVERVIEW
hitungan nasabah kontrak semi-annual yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
bagaimana hari sejak login berbeda kontrak triwulan,SEGMEN_ANALISIS
jumlah customer kontrak semi-annual yang mau keluar,JUMLAH_RISIKO_TINGGI
model ML untuk churn,MODEL_INFO
apakah ada kenaikan resign bulan ini,TREN_CHURN
berikan snapshot dashboard 60 terakhir,METRIK_OVERVIEW
gambaran umum keluar,METRIK_OVERVIEW
rekomendasi untuk konsumen yang nilai kontrak-nya rendah,STRATEGI_RETENSI
bagaimana dunning count dari nasabah C-0075,ANALISIS_PELANGGAN
good evening,GREETING
hitung member risiko tinggi,JUMLAH_RISIKO_TINGGI
perubahan unsubscribe rate 60 hari terakhir,TREN_CHURN
bisa cek pelanggan enterprise yang mau kabur,VIP_RISK
program retensi apa yang efektif untuk klien kuartalan,STRATEGI_RETENSI
list klien big client yang probabilitas berhenti-nya tinggi,VIP_RISK
eh hai,GREETING
coba ketikkan email untuk member C-0250,DRAF_EMAIL
random forest yang mendasari sistem ini,MODEL_INFO
tunjukkan risk score untuk user C-0250,ANALISIS_PELANGGAN
malam bot,GREETING
aku bisa tanya apa,GREETING
persentase cancel tiap kelompok pengguna,SEGMEN_ANALISIS
customer pelanggan prioritas mana yang mau resign,VIP_RISK
seberapa banyak member kontrak kuartalan yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
inisiatif untuk klien yang pembayaran terlambat-nya rendah,STRATEGI_RETENSI
berapa jumlah nasabah yang probabilitas hengkang-nya di atas 70 persen,JUMLAH_RISIKO_TINGGI
good afternoon,GREETING
bagaimana skor kepuasan secara keseluruhan bulan ini,METRIK_OVERVIEW
historis berhenti rate bulan ini,TREN_CHURN
buatkan draf teks penawaran untuk nasabah C-0030,DRAF_EMAIL
apa pola konsumen yang churn di plan basic,FAKTOR_CHURN
compose surat elektronik follow up untuk nasabah C-0025,DRAF_EMAIL
bikin pesan khusus untuk user revenue tertinggi,DRAF_EMAIL
donk ketikkan pesan promosi untuk subscriber C-0850,DRAF_EMAIL
inisiatif apa untuk menjaga customer pelanggan utama,STRATEGI_RETENSI
statistik tidak lanjut plan enterprise gimana,TREN_CHURN
model ML memprediksi off,MODEL_INFO
sini bot,GREETING
uraikan lama berlangganan untuk konsumen C-0550,ANALISIS_PELANGGAN
berhenti paling tinggi di segmen,SEGMEN_ANALISIS
bagaimana neural network memprediksi off,MODEL_INFO
machine learning prediksi churn,MODEL_INFO
good morning,GREETING
upaya untuk pelanggan yang banyak tiket support-nya rendah,STRATEGI_RETENSI
buka banyak tiket support untuk konsumen C-0350,ANALISIS_PELANGGAN
berapa banyak nasabah kontrak monthly yang mau tidak aktif lagi,JUMLAH_RISIKO_TINGGI
kondisi pekan ini gimana,METRIK_OVERVIEW
ketik notifikasi khusus untuk nasabah VIP,DRAF_EMAIL
buka hari sejak login untuk konsumen C-0300,ANALISIS_PELANGGAN
metode untuk pelanggan yang usage-nya rendah,STRATEGI_RETENSI
pelanggan pelanggan besar dengan probabilitas churn rendah siapa,VIP_RISK
kebijakan untuk nasabah yang keterlambatan bayar-nya rendah,STRATEGI_RETENSI
bagaimana model menghitung probabilitas tidak perpanjang,MODEL_INFO
bagaimana metode mencegah berhenti berlangganan,STRATEGI_RETENSI
bagaimana lama berlangganan dari subscriber C-0047,ANALISIS_PELANGGAN
berapa total customer churn kuartal lalu,METRIK_OVERVIEW
eh bot,GREETING
bantuan,GREETING
cek banyak tiket support untuk akun C-0250,ANALISIS_PELANGGAN
statistik churn rate kuartal ini,TREN_CHURN
kenapa banyak nasabah tahunan yang putus kontrak,FAKTOR_CHURN
siapkan pesan follow up untuk subscriber C-0002,DRAF_EMAIL
paket bulanan mana yang paling banyak berlangganan,SEGMEN_ANALISIS
seperti apa situasi resign kita secara keseluruhan,METRIK_OVERVIEW
ada berapa pengguna kontrak annual yang mau cancel,JUMLAH_RISIKO_TINGGI
berapa jumlah pelanggan kontrak tahunan yang mau resign,JUMLAH_RISIKO_TINGGI
berapa banyak konsumen kontrak semi-annual yang mau cancel,JUMLAH_RISIKO_TINGGI
apakah late payment berkorelasi dengan hengkang,FAKTOR_CHURN
evolusi tidak lanjut rate kuartal ini,TREN_CHURN
perbandingan berhenti antar paket,SEGMEN_ANALISIS
compose pesan retensi untuk konsumen pelanggan utama yang mau mundur,DRAF_EMAIL
perbandingan mundur antar tier,SEGMEN_ANALISIS
buatkan penawaran khusus via pesan retensi untuk pengguna professional,DRAF_EMAIL
teknologi apa yang digunakan untuk prediksi berhenti berlangganan,MODEL_INFO
kenapa banyak konsumen monthly yang keluar,FAKTOR_CHURN
sinyal awal customer akan berhenti berlangganan,FAKTOR_CHURN
jabarkan days since login untuk member C-0900,ANALISIS_PELANGGAN
inisiatif untuk akun yang total tagihan-nya rendah,STRATEGI_RETENSI
siapkankan draf pesan diskon untuk akun C-0010,DRAF_EMAIL
seberapa akurat sistem ini,MODEL_INFO
apa elemen utama cabut,FAKTOR_CHURN
kolom net promoter score mana yang paling penting untuk prediksi tidak aktif lagi,FAKTOR_CHURN
bagaimana revenue secara keseluruhan tahun lalu,METRIK_OVERVIEW
bagaimana net promoter score keseluruhan kuartal lalu,METRIK_OVERVIEW
berapa total customer kontrak annual yang mau cancel,JUMLAH_RISIKO_TINGGI
metrik utama minggu ini,METRIK_OVERVIEW
berapa konsumen kontrak monthly yang mau berhenti,JUMLAH_RISIKO_TINGGI
siapkan surat follow up untuk nasabah C-0009,DRAF_EMAIL
historis keluar plan starter gimana,TREN_CHURN
berikan rekap dashboard kuartal ini,METRIK_OVERVIEW
starter vs professional vs enterprise aktif lagi,SEGMEN_ANALISIS
hai semuanya,GREETING
lihat hari sejak login untuk customer C-0002,ANALISIS_PELANGGAN
bagaimana model ML memprediksi churn,MODEL_INFO
kondisi customer ini gimana,METRIK_OVERVIEW
customer klien kakap mana yang mau churn,VIP_RISK
bagaimana skor kepuasan mempengaruhi tidak aktif lagi,FAKTOR_CHURN
snapshot keluar,METRIK_OVERVIEW
bagaimana days since login secara keseluruhan kuartal ini,METRIK_OVERVIEW
tanda tanda customer mau mundur,FAKTOR_CHURN
berapa total nasabah kuartal ini,METRIK_OVERVIEW
kenapa banyak konsumen tahunan yang putus kontrak,FAKTOR_CHURN
pola churn rate 30 hari terakhir,TREN_CHURN
tuliskan teks penawaran follow up untuk member C-1000,DRAF_EMAIL
compose email follow up untuk customer C-0400,DRAF_EMAIL
solusi untuk customer yang skor risiko-nya rendah,STRATEGI_RETENSI
kenapa banyak user tahunan yang hengkang,FAKTOR_CHURN
bagaimana lama berlangganan dari nasabah C-0009,ANALISIS_PELANGGAN
kategori mana yang paling banyak,SEGMEN_ANALISIS
hai bot,GREETING
mana yang lebih banyak resign antara tier,SEGMEN_ANALISIS
bagaimana neural network memprediksi resign,MODEL_INFO
analisis ticket count untuk user C-0005,ANALISIS_PELANGGAN
tolong ketik teks penawaran penawaran untuk klien,DRAF_EMAIL
mohon siapkan pesan retensi penawaran untuk user,DRAF_EMAIL
berapa jumlah customer kontrak triwulan yang mau berhenti berlangganan,JUMLAH_RISIKO_TINGGI
list pengguna premium yang probabilitas churn-nya tinggi,VIP_RISK
yang lebih banyak resign antara kontrak triwulan,SEGMEN_ANALISIS
bagaimana cara mencegah putus kontrak,STRATEGI_RETENSI
bantu cek pelanggan klien kakap yang mau kabur,VIP_RISK
mulai,GREETING
sistem cerdas memprediksi churn,MODEL_INFO
bagaimana historis hengkang 30 hari terakhir,TREN_CHURN
teknik cerdas untuk unsubscribe,MODEL_INFO
paparkan pembayaran terlambat untuk pengguna C-0075,ANALISIS_PELANGGAN
bikinkan draf pesan promosi untuk konsumen C-0075,DRAF_EMAIL
tes,GREETING
berapa total subscriber churn hari terakhir,METRIK_OVERVIEW
berapa banyak konsumen kontrak bulanan yang mau churn,JUMLAH_RISIKO_TINGGI
kerjakankan draf draf pesan untuk user C-0600,DRAF_EMAIL
berapa customer kontrak kuartalan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
upaya untuk pengguna yang banyak tiket support-nya rendah,STRATEGI_RETENSI
bagaimana cara kerja model prediksi prediksi,MODEL_INFO
tips untuk klien yang pemakaian bulanan-nya rendah,STRATEGI_RETENSI
buka days since login untuk klien C-0200,ANALISIS_PELANGGAN
persentase cabut kelompok konsumen,SEGMEN_ANALISIS
bagaimana tren berhenti berlangganan bulan ini,TREN_CHURN
rekomendasi untuk konsumen yang late payment-nya rendah,STRATEGI_RETENSI
chart chart putus kontrak,TREN_CHURN
hi,GREETING
kenapa subscriber plan starter banyak yang churn,FAKTOR_CHURN
jumlah nasabah kontrak triwulan yang mau berhenti,JUMLAH_RISIKO_TINGGI
rekomendasi untuk customer yang pembayaran terlambat-nya rendah,STRATEGI_RETENSI
customer pelanggan utama dengan terakhir login rendah siapa,VIP_RISK
seberapa banyak nasabah kontrak annual yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
teknik deep learning untuk mundur,MODEL_INFO
premium apa yang paling aman dari keluar,SEGMEN_ANALISIS
apa pola subscriber yang off di plan basic,FAKTOR_CHURN
bagaimana chart tidak aktif lagi bulan lalu,TREN_CHURN
tolong sebutkan pemicu churn tertinggi,FAKTOR_CHURN
hitungan customer kontrak bulanan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
analisis pendapatan untuk pengguna C-0002,ANALISIS_PELANGGAN
perubahan unsubscribe rate tahun ini,TREN_CHURN
berapa total customer kontrak kuartalan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
kenapa akun plan enterprise banyak yang tidak lanjut,FAKTOR_CHURN
bagaimana kerja sistem prediksi prediksi unsubscribe,MODEL_INFO
bagaimana jumlah dunning secara keseluruhan tahun lalu,METRIK_OVERVIEW
halo mau,GREETING
bagaimana pembayaran terlambat secara keseluruhan lalu,METRIK_OVERVIEW
nasabah akun strategis dengan pemakaian bulanan rendah siapa,VIP_RISK
kenapa banyak member annual yang resign,FAKTOR_CHURN
tindakan mempertahankan pengguna plan starter,STRATEGI_RETENSI
distribusi unsubscribe per plan,SEGMEN_ANALISIS
grafik hengkang untuk kontrak annual,TREN_CHURN
performa random forest prediksi tidak perpanjang,MODEL_INFO
kasih tau jumlah tiket untuk customer C-0010,ANALISIS_PELANGGAN
coba ketikkan pesan retensi untuk user C-0050,DRAF_EMAIL
program untuk konsumen yang skor kepuasan-nya rendah,STRATEGI_RETENSI
teknik untuk customer yang jumlah tiket-nya rendah,STRATEGI_RETENSI
tips mempertahankan member plan professional,STRATEGI_RETENSI
mohon ketikkan surat untuk subscriber C-0050,DRAF_EMAIL
kenapa konsumen plan starter banyak yang tidak lanjut,FAKTOR_CHURN
apa sih yang bikin customer tidak aktif lagi,FAKTOR_CHURN
model prediksi apa yang digunakan untuk prediksi berhenti berlangganan,MODEL_INFO
berhenti per plan,SEGMEN_ANALISIS
perbandingan resign antar,SEGMEN_ANALISIS
apa pola konsumen yang tidak aktif lagi di plan starter,FAKTOR_CHURN
hello copilot,GREETING
composekan pesan retensi khusus untuk akun top account,DRAF_EMAIL
chart historis putus kontrak,TREN_CHURN
jumlah konsumen kontrak kuartalan yang mau churn,JUMLAH_RISIKO_TINGGI
daftarkan pelanggan akun strategis yang mau churn,VIP_RISK
bagaimana nilai berbeda antar kontrak triwulan,SEGMEN_ANALISIS
cek pembayaran terlambat untuk akun C-0850,ANALISIS_PELANGGAN
buka churn probability untuk pengguna C-0200,ANALISIS_PELANGGAN
tindakan untuk user yang banyak tiket support-nya rendah,STRATEGI_RETENSI
hitung member yang mau cabut,JUMLAH_RISIKO_TINGGI
customer minggu ini gimana,METRIK_OVERVIEW
seberapa banyak konsumen kontrak kuartalan yang mau mundur,JUMLAH_RISIKO_TINGGI
bagaimana tren tidak aktif lagi tahun lalu,TREN_CHURN
good morning,GREETING
performa neural network prediksi berhenti berlangganan,MODEL_INFO
bagaimana pembayaran terlambat secara keseluruhan minggu lalu,METRIK_OVERVIEW
perbandingan resign paket tahunan,SEGMEN_ANALISIS
langkah untuk nasabah yang risk score-nya rendah,STRATEGI_RETENSI
halo orang,GREETING
perbandingan tidak aktif lagi rate plan,SEGMEN_ANALISIS
kolom late payment mana yang paling penting untuk prediksi tidak lanjut,FAKTOR_CHURN
cek revenue untuk subscriber C-0350,ANALISIS_PELANGGAN
apa parameter utama keluar,FAKTOR_CHURN
pergerakan churn plan enterprise gimana,TREN_CHURN
sajikan usage untuk subscriber C-0750,ANALISIS_PELANGGAN
kenapa banyak nasabah triwulan yang tidak aktif lagi,FAKTOR_CHURN
buka total billed untuk customer C-0025,ANALISIS_PELANGGAN
cek lama berlangganan untuk akun C-0025,ANALISIS_PELANGGAN
bagaimana evolusi hengkang 60 hari terakhir,TREN_CHURN
eh hai,GREETING
mau nanya,GREETING
customer 30 hari terakhir gimana,METRIK_OVERVIEW
kelompok klien mana yang paling berhenti,SEGMEN_ANALISIS
buka NPS untuk nasabah C-0500,ANALISIS_PELANGGAN
inisiatif untuk member yang late payment-nya rendah,STRATEGI_RETENSI
kolom apa yang dipakai sistem prediksi untuk prediksi tidak perpanjang,MODEL_INFO
kamu bisa apa,GREETING
seberapa banyak pengguna kontrak triwulan yang mau churn,JUMLAH_RISIKO_TINGGI
good morning,GREETING
bagaimana teknologi memprediksi churn,MODEL_INFO
kolom apa yang AI untuk prediksi cancel,MODEL_INFO
apa pola pelanggan yang cabut di plan premium,FAKTOR_CHURN
donk cek akun pelanggan besar yang mau kabur,VIP_RISK
assalamualaikum,GREETING
evolusi cabut rate 30 hari terakhir,TREN_CHURN
nasabah baru hari ini,METRIK_OVERVIEW
model ML prediksi cabut,MODEL_INFO
apa kabar,GREETING
hai pagi,GREETING
kolom apa yang dipakai teknologi untuk prediksi hengkang,MODEL_INFO
aku tanya apa saja,GREETING
hitungan pelanggan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
rekomendasi untuk pelanggan yang net promoter score-nya rendah,STRATEGI_RETENSI
composekan penawaran khusus via surat untuk user basic,DRAF_EMAIL
pola tidak lanjut klien,TREN_CHURN
langkah untuk klien yang pendapatan-nya rendah,STRATEGI_RETENSI
mana yang lebih banyak off antara kelompok pelanggan,SEGMEN_ANALISIS
apa pola subscriber yang unsubscribe di plan enterprise,FAKTOR_CHURN
pergerakan tidak perpanjang untuk kontrak tahunan,TREN_CHURN
tuliskan surat elektronik khusus untuk pelanggan enterprise,DRAF_EMAIL
siapa subscriber big client yang berisiko tidak aktif lagi,VIP_RISK
list nasabah pelanggan besar yang probabilitas keluar-nya tinggi,VIP_RISK
bikin pesan follow up follow up untuk klien C-0150,DRAF_EMAIL
kenapa member plan professional banyak yang resign,FAKTOR_CHURN
performa teknologi prediksi tidak,MODEL_INFO
coba bikin draf pesan penawaran untuk konsumen,DRAF_EMAIL
kasih tau strategi biar resign turun,STRATEGI_RETENSI
daftarkan customer big client yang mau churn,VIP_RISK
tuliskan pesan promosi penawaran diskon untuk pengguna plan premium,DRAF_EMAIL
paparkan tenure untuk klien C-0010,ANALISIS_PELANGGAN
jumlah nasabah yang terancam tidak perpanjang,JUMLAH_RISIKO_TINGGI
mana lebih banyak tidak lanjut antara kelompok pelanggan,SEGMEN_ANALISIS
daftarkan klien big client yang mau resign,VIP_RISK
kebijakan untuk customer yang banyak tiket support-nya rendah,STRATEGI_RETENSI
rencana untuk pengguna yang jumlah dunning-nya rendah,STRATEGI_RETENSI
berapa customer yang probabilitas churn-nya buruk,JUMLAH_RISIKO_TINGGI
teknik prediksi untuk tidak perpanjang,MODEL_INFO
compare cabut rate plan professional vs plan,SEGMEN_ANALISIS
dinamika berhenti plan enterprise gimana,TREN_CHURN
kelompok nasabah mana paling putus kontrak,SEGMEN_ANALISIS
nasabah enterprise mana yang mau berhenti berlangganan,VIP_RISK
compose pesan follow up untuk customer revenue tertinggi yang mau resign,DRAF_EMAIL
compare tidak lanjut rate plan premium vs plan lain,SEGMEN_ANALISIS
siapa customer high value yang berisiko churn,VIP_RISK
berapa konsumen kontrak kuartalan yang mau berhenti,JUMLAH_RISIKO_TINGGI
bagaimana tenure secara keseluruhan kuartal lalu,METRIK_OVERVIEW
berapa total konsumen churn minggu,METRIK_OVERVIEW
berapa pelanggan kontrak tahunan yang mau churn,JUMLAH_RISIKO_TINGGI
bagaimana sistem memprediksi keluar,MODEL_INFO
composekankan draf draf pesan untuk user C-0350,DRAF_EMAIL
kamu bisa saja,GREETING
dinamika cancel untuk kontrak monthly,TREN_CHURN
berapa akun kontrak tahunan yang mau putus kontrak,JUMLAH_RISIKO_TINGGI
berhenti berlangganan berdasarkan starter,SEGMEN_ANALISIS
inisiatif untuk klien yang jumlah dunning-nya rendah,STRATEGI_RETENSI
kenapa subscriber plan premium banyak yang tidak lanjut,FAKTOR_CHURN
buka metrik hari ini,METRIK_OVERVIEW
uraikan total tagihan untuk member C-0050,ANALISIS_PELANGGAN
pengguna pelanggan besar mana yang mau mundur,VIP_RISK
bagaimana model menghitung probabilitas,MODEL_INFO
monthly vs annual tidak lanjut,SEGMEN_ANALISIS
list pelanggan top account yang probabilitas berhenti-nya tinggi,VIP_RISK
cara untuk customer yang risk score-nya rendah,STRATEGI_RETENSI
bantu cek user pelanggan besar yang mau kabur,VIP_RISK
pendekatan mempertahankan member plan basic,STRATEGI_RETENSI
apa pola akun yang tidak aktif lagi di plan professional,FAKTOR_CHURN
paparkan pendapatan untuk customer C-0009,ANALISIS_PELANGGAN
total user kontrak annual yang mau berhenti berlangganan,JUMLAH_RISIKO_TINGGI
pergerakan putus kontrak untuk kontrak monthly,TREN_CHURN
bagaimana lama berlangganan dari nasabah C-0800,ANALISIS_PELANGGAN
tunjukkan ticket count untuk member C-0200,ANALISIS_PELANGGAN
composekan draf pesan retensi untuk user C-0006,DRAF_EMAIL
mau nanya,GREETING
daftarkan subscriber pelanggan besar yang mau putus kontrak,VIP_RISK
resume metrik,METRIK_OVERVIEW
jabarkan lama berlangganan untuk customer C-0015,ANALISIS_PELANGGAN
tulis surat elektronik khusus untuk pelanggan akun strategis,DRAF_EMAIL
kolom apa yang dipakai cerdas untuk prediksi berhenti,MODEL_INFO
compose notifikasi untuk customer akun strategis yang mau putus kontrak,DRAF_EMAIL
dong ketikkan pesan retensi untuk nasabah C-0950,DRAF_EMAIL
user big client dengan probabilitas churn rendah siapa,VIP_RISK
neural network apa yang digunakan untuk prediksi putus kontrak,MODEL_INFO
bagaimana days since login berbeda antar paket,SEGMEN_ANALISIS
hai semuanya,GREETING
historis unsubscribe rate,TREN_CHURN
member high value dengan net promoter score rendah siapa,VIP_RISK
historis mundur rate hari ini,TREN_CHURN
hay,GREETING
berapa jumlah pelanggan kontrak kuartalan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
